utilizacao,tx_juros,vr_parcelas,log_renda_anual,idx_div_renda,pont_mutuario,saldo_rotativo,tx_util_credito,tx_juros_faixa,vr_parcelas_faixa,log_renda_anual_faixa,idx_div_renda_faixa,pont_mutuario_faixa,log_saldo_rotativo,log_saldo_rotativo_faixa,tx_util_credito_faixa,devedor,atende_criterios,consult_mutuario_cred,nro_reg_deprec,0-1__utilizacao_all_other,0-1__utilizacao_credit_card,0-1__utilizacao_debt_consolidation,0-1__utilizacao_educational,0-1__utilizacao_home_improvement,0-1__utilizacao_major_purchase,0-1__utilizacao_small_business,ord__tx_juros_faixa,ord__vr_parcelas_faixa,ord__log_renda_anual_faixa,ord__idx_div_renda_faixa,ord__pont_mutuario_faixa,ord__log_saldo_rotativo_faixa,ord__tx_util_credito_faixa
debt_consolidation,8.0,438.0,11.0,5.0,752.0,4482.0,19.4,"(6.0, 8.0]","(390.0, 520.0]","(10.0, 11.0]","(4.0, 5.0]","(750, 752]",4.0,"(3.0, 6.0]","(15.0, 30.0]",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,7.0,0.0,0.0
debt_consolidation,13.0,839.0,11.0,11.0,712.0,19002.0,53.1,"(12.0, 14.0]","(780.0, 910.0]","(10.0, 11.0]","(10.0, 11.0]","(710, 712]",4.0,"(3.0, 6.0]","(45.0, 60.0]",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,21.0,1.0,1.0,4.0
small_business,11.0,494.0,11.0,18.0,712.0,21367.0,77.1,"(10.0, 12.0]","(390.0, 520.0]","(10.0, 11.0]","(17.0, 18.0]","(710, 712]",4.0,"(3.0, 6.0]","(75.0, 90.0]",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,9.0,0.0,0.0,0.0
all_other,16.0,280.0,10.0,9.0,672.0,7130.0,55.3,"(14.0, 16.0]","(260.0, 390.0]","(9.0, 10.0]","(8.0, 9.0]","(670, 672]",4.0,"(3.0, 6.0]","(45.0, 60.0]",0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,6.0,2.0,0.0,2.0
debt_consolidation,13.0,134.0,11.0,15.0,677.0,14360.0,48.2,"(12.0, 14.0]","(130.0, 260.0]","(10.0, 11.0]","(14.0, 15.0]","(676, 678]",4.0,"(3.0, 6.0]","(45.0, 60.0]",0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,21.0,3.0,1.0,3.0
debt_consolidation,16.0,175.0,11.0,16.0,672.0,2276.0,73.4,"(14.0, 16.0]","(130.0, 260.0]","(10.0, 11.0]","(15.0, 16.0]","(670, 672]",3.0,"(0.0, 3.0]","(60.0, 75.0]",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,1.0,8.0,0.0,1.0,4.0
debt_consolidation,8.0,438.0,11.0,14.0,752.0,8976.0,20.8,"(6.0, 8.0]","(390.0, 520.0]","(10.0, 11.0]","(13.0, 14.0]","(750, 752]",4.0,"(3.0, 6.0]","(15.0, 30.0]",0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
major_purchase,10.0,155.0,11.0,11.0,722.0,16062.0,57.4,"(8.0, 10.0]","(130.0, 260.0]","(10.0, 11.0]","(10.0, 11.0]","(720, 722]",4.0,"(3.0, 6.0]","(45.0, 60.0]",0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,3.0
all_other,15.0,200.0,11.0,1.0,707.0,4372.0,48.0,"(14.0, 16.0]","(130.0, 260.0]","(10.0, 11.0]","(0.0, 1.0]","(706, 708]",4.0,"(3.0, 6.0]","(45.0, 60.0]",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,0.0,1.0
major_purchase,8.0,124.0,11.0,18.0,647.0,982.0,1.8,"(6.0, 8.0]","(0.0, 130.0]","(10.0, 11.0]","(17.0, 18.0]","(646, 648]",3.0,"(0.0, 3.0]","(0.0, 15.0]",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,9.0,2.0,1.0,4.0
debt_consolidation,15.0,689.0,11.0,16.0,682.0,1446.0,13.5,"(14.0, 16.0]","(650.0, 780.0]","(10.0, 11.0]","(15.0, 16.0]","(680, 682]",3.0,"(0.0, 3.0]","(0.0, 15.0]",0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,2.0,0.0,1.0,3.0
debt_consolidation,13.0,210.0,10.0,21.0,687.0,6867.0,41.6,"(12.0, 14.0]","(130.0, 260.0]","(9.0, 10.0]","(20.0, 21.0]","(686, 688]",4.0,"(3.0, 6.0]","(30.0, 45.0]",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,20.0,0.0,1.0,5.0
all_other,11.0,98.0,10.0,9.0,692.0,12509.0,37.1,"(10.0, 12.0]","(0.0, 130.0]","(9.0, 10.0]","(8.0, 9.0]","(690, 692]",4.0,"(3.0, 6.0]","(30.0, 45.0]",1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,5.0,6.0,1.0,2.0
small_business,11.0,469.0,11.0,6.0,727.0,14373.0,88.2,"(10.0, 12.0]","(390.0, 520.0]","(10.0, 11.0]","(5.0, 6.0]","(726, 728]",4.0,"(3.0, 6.0]","(75.0, 90.0]",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,2.0,11.0,6.0,1.0,3.0
all_other,8.0,311.0,10.0,9.0,752.0,6268.0,22.0,"(6.0, 8.0]","(260.0, 390.0]","(9.0, 10.0]","(8.0, 9.0]","(750, 752]",4.0,"(3.0, 6.0]","(15.0, 30.0]",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,19.0,0.0,5.0
debt_consolidation,10.0,483.0,11.0,16.0,757.0,8226.0,18.1,"(8.0, 10.0]","(390.0, 520.0]","(10.0, 11.0]","(15.0, 16.0]","(756, 758]",4.0,"(3.0, 6.0]","(15.0, 30.0]",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,3.0
major_purchase,14.000000000000002,137.0,12.0,15.0,677.0,8847.0,36.9,"(14.0, 16.0]","(130.0, 260.0]","(11.0, 12.0]","(14.0, 15.0]","(676, 678]",4.0,"(3.0, 6.0]","(30.0, 45.0]",0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,5.0
credit_card,8.0,156.0,11.0,13.0,802.0,11757.0,42.6,"(6.0, 8.0]","(130.0, 260.0]","(10.0, 11.0]","(12.0, 13.0]","(800, 802]",4.0,"(3.0, 6.0]","(30.0, 45.0]",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,2.0,12.0,7.0,1.0,5.0
debt_consolidation,10.0,443.0,11.0,18.0,802.0,10033.0,21.7,"(8.0, 10.0]","(390.0, 520.0]","(10.0, 11.0]","(17.0, 18.0]","(800, 802]",4.0,"(3.0, 6.0]","(15.0, 30.0]",0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,10.0,19.0,1.0,5.0
all_other,13.0,168.0,11.0,16.0,682.0,8076.0,79.2,"(12.0, 14.0]","(130.0, 260.0]","(10.0, 11.0]","(15.0, 16.0]","(680, 682]",4.0,"(3.0, 6.0]","(75.0, 90.0]",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,8.0,1.0,3.0
credit_card,10.0,97.0,11.0,16.0,702.0,14636.0,71.4,"(8.0, 10.0]","(0.0, 130.0]","(10.0, 11.0]","(15.0, 16.0]","(700, 702]",4.0,"(3.0, 6.0]","(60.0, 75.0]",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,2.0
debt_consolidation,11.0,491.0,11.0,11.0,722.0,2561.0,17.3,"(10.0, 12.0]","(390.0, 520.0]","(10.0, 11.0]","(10.0, 11.0]","(720, 722]",3.0,"(0.0, 3.0]","(15.0, 30.0]",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,11.0,19.0,1.0,2.0
debt_consolidation,10.0,810.0,12.0,8.0,647.0,8315.0,23.7,"(8.0, 10.0]","(780.0, 910.0]","(11.0, 12.0]","(7.0, 8.0]","(646, 648]",4.0,"(3.0, 6.0]","(15.0, 30.0]",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,8.0,7.0,1.0,5.0
debt_consolidation,13.0,54.0,11.0,19.0,672.0,6281.0,62.8,"(12.0, 14.0]","(0.0, 130.0]","(10.0, 11.0]","(18.0, 19.0]","(670, 672]",4.0,"(3.0, 6.0]","(60.0, 75.0]",0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,9.0,6.0,0.0,1.0
credit_card,10.0,405.0,11.0,18.0,732.0,12849.0,45.6,"(8.0, 10.0]","(390.0, 520.0]","(10.0, 11.0]","(17.0, 18.0]","(730, 732]",4.0,"(3.0, 6.0]","(45.0, 60.0]",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,5.0
all_other,10.0,162.0,11.0,19.0,717.0,10625.0,65.6,"(8.0, 10.0]","(130.0, 260.0]","(10.0, 11.0]","(18.0, 19.0]","(716, 718]",4.0,"(3.0, 6.0]","(60.0, 75.0]",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,13.0,3.0,1.0,2.0
debt_consolidation,11.0,395.0,11.0,13.0,702.0,12844.0,54.0,"(10.0, 12.0]","(390.0, 520.0]","(10.0, 11.0]","(12.0, 13.0]","(700, 702]",4.0,"(3.0, 6.0]","(45.0, 60.0]",0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,17.0,0.0,0.0,6.0
credit_card,13.0,472.0,11.0,11.0,697.0,12942.0,67.1,"(12.0, 14.0]","(390.0, 520.0]","(10.0, 11.0]","(10.0, 11.0]","(696, 698]",4.0,"(3.0, 6.0]","(60.0, 75.0]",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,17.0,13.0,0.0,0.0
credit_card,10.0,576.0,11.0,17.0,757.0,23065.0,51.1,"(8.0, 10.0]","(520.0, 650.0]","(10.0, 11.0]","(16.0, 17.0]","(756, 758]",4.0,"(3.0, 6.0]","(45.0, 60.0]",0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,20.0,0.0,4.0
debt_consolidation,8.0,266.0,11.0,12.0,802.0,9205.0,52.0,"(6.0, 8.0]","(260.0, 390.0]","(10.0, 11.0]","(11.0, 12.0]","(800, 802]",4.0,"(3.0, 6.0]","(45.0, 60.0]",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,19.0,1.0,6.0
debt_consolidation,13.0,537.0,11.0,4.0,712.0,12585.0,38.8,"(12.0, 14.0]","(520.0, 650.0]","(10.0, 11.0]","(3.0, 4.0]","(710, 712]",4.0,"(3.0, 6.0]","(30.0, 45.0]",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,21.0,2.0,1.0,4.0
debt_consolidation,15.0,862.0,11.0,18.0,707.0,22542.0,41.7,"(14.0, 16.0]","(780.0, 910.0]","(10.0, 11.0]","(17.0, 18.0]","(706, 708]",4.0,"(3.0, 6.0]","(30.0, 45.0]",0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,21.0,19.0,1.0,6.0
major_purchase,13.0,464.0,10.0,14.0,752.0,16738.0,90.3,"(12.0, 14.0]","(390.0, 520.0]","(9.0, 10.0]","(13.0, 14.0]","(750, 752]",4.0,"(3.0, 6.0]","(90.0, 105.0]",0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,11.0,0.0,1.0,2.0
debt_consolidation,13.0,571.0,11.0,23.0,707.0,26146.0,76.2,"(12.0, 14.0]","(520.0, 650.0]","(10.0, 11.0]","(22.0, 23.0]","(706, 708]",4.0,"(3.0, 6.0]","(75.0, 90.0]",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,21.0,2.0,1.0,5.0
debt_consolidation,10.0,548.0,11.0,19.0,757.0,18667.0,20.3,"(8.0, 10.0]","(520.0, 650.0]","(10.0, 11.0]","(18.0, 19.0]","(756, 758]",4.0,"(3.0, 6.0]","(15.0, 30.0]",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,1.0,13.0,9.0,1.0,3.0
small_business,18.0,908.0,12.0,12.0,752.0,5011.0,5.5,"(16.0, 18.0]","(780.0, 910.0]","(11.0, 12.0]","(11.0, 12.0]","(750, 752]",4.0,"(3.0, 6.0]","(0.0, 15.0]",0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,2.0,21.0,10.0,1.0,5.0
all_other,18.0,186.0,10.0,22.0,662.0,1815.0,43.2,"(16.0, 18.0]","(130.0, 260.0]","(9.0, 10.0]","(21.0, 22.0]","(660, 662]",3.0,"(0.0, 3.0]","(30.0, 45.0]",0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,8.0,0.0,1.0,6.0
home_improvement,11.0,651.0,12.0,16.0,647.0,4641.0,18.1,"(10.0, 12.0]","(650.0, 780.0]","(11.0, 12.0]","(15.0, 16.0]","(646, 648]",4.0,"(3.0, 6.0]","(15.0, 30.0]",0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,11.0,12.0,0.0,6.0
all_other,8.0,436.0,11.0,4.0,772.0,11723.0,32.1,"(6.0, 8.0]","(390.0, 520.0]","(10.0, 11.0]","(3.0, 4.0]","(770, 772]",4.0,"(3.0, 6.0]","(30.0, 45.0]",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,6.0,0.0,3.0
debt_consolidation,13.0,339.0,11.0,14.0,687.0,14246.0,74.2,"(12.0, 14.0]","(260.0, 390.0]","(10.0, 11.0]","(13.0, 14.0]","(686, 688]",4.0,"(3.0, 6.0]","(60.0, 75.0]",0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,14.0,0.0,1.0,4.0
small_business,13.0,170.0,11.0,14.0,677.0,3379.0,31.0,"(12.0, 14.0]","(130.0, 260.0]","(10.0, 11.0]","(13.0, 14.0]","(676, 678]",4.0,"(3.0, 6.0]","(30.0, 45.0]",0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,19.0,5.0,1.0,4.0
all_other,18.0,903.0,12.0,9.0,677.0,38436.0,73.2,"(16.0, 18.0]","(780.0, 910.0]","(11.0, 12.0]","(8.0, 9.0]","(676, 678]",5.0,"(3.0, 6.0]","(60.0, 75.0]",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,16.0,3.0,0.0,2.0
home_improvement,13.0,253.0,11.0,11.0,682.0,4891.0,55.0,"(12.0, 14.0]","(130.0, 260.0]","(10.0, 11.0]","(10.0, 11.0]","(680, 682]",4.0,"(3.0, 6.0]","(45.0, 60.0]",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,21.0,19.0,1.0,5.0
credit_card,13.0,216.0,11.0,16.0,682.0,8220.0,71.5,"(12.0, 14.0]","(130.0, 260.0]","(10.0, 11.0]","(15.0, 16.0]","(680, 682]",4.0,"(3.0, 6.0]","(60.0, 75.0]",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,14.0,19.0,0.0,6.0
debt_consolidation,16.0,425.0,11.0,3.0,667.0,4278.0,42.7,"(14.0, 16.0]","(390.0, 520.0]","(10.0, 11.0]","(2.0, 3.0]","(666, 668]",4.0,"(3.0, 6.0]","(30.0, 45.0]",0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,8.0,3.0,1.0,3.0
debt_consolidation,18.0,503.0,12.0,15.0,672.0,15899.0,16.6,"(16.0, 18.0]","(390.0, 520.0]","(11.0, 12.0]","(14.0, 15.0]","(670, 672]",4.0,"(3.0, 6.0]","(15.0, 30.0]",0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,21.0,19.0,1.0,6.0
educational,11.0,182.0,11.0,14.0,707.0,15055.0,88.0,"(10.0, 12.0]","(130.0, 260.0]","(10.0, 11.0]","(13.0, 14.0]","(706, 708]",4.0,"(3.0, 6.0]","(75.0, 90.0]",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,9.0,0.0,1.0
all_other,13.0,142.0,10.0,3.0,702.0,654.0,72.7,"(12.0, 14.0]","(130.0, 260.0]","(9.0, 10.0]","(2.0, 3.0]","(700, 702]",3.0,"(0.0, 3.0]","(60.0, 75.0]",0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,3.0
credit_card,13.0,441.0,11.0,23.0,687.0,17325.0,70.1,"(12.0, 14.0]","(390.0, 520.0]","(10.0, 11.0]","(22.0, 23.0]","(686, 688]",4.0,"(3.0, 6.0]","(60.0, 75.0]",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,4.0,1.0,3.0
credit_card,15.0,112.0,10.0,23.0,662.0,11683.0,60.2,"(14.0, 16.0]","(0.0, 130.0]","(9.0, 10.0]","(22.0, 23.0]","(660, 662]",4.0,"(3.0, 6.0]","(60.0, 75.0]",0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0
all_other,10.0,161.0,11.0,23.0,717.0,14438.0,62.2,"(8.0, 10.0]","(130.0, 260.0]","(10.0, 11.0]","(22.0, 23.0]","(716, 718]",4.0,"(3.0, 6.0]","(60.0, 75.0]",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,21.0,4.0,1.0,4.0
home_improvement,11.0,491.0,11.0,1.0,722.0,4402.0,9.3,"(10.0, 12.0]","(390.0, 520.0]","(10.0, 11.0]","(0.0, 1.0]","(720, 722]",4.0,"(3.0, 6.0]","(0.0, 15.0]",0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,12.0,0.0,1.0,3.0
debt_consolidation,10.0,322.0,11.0,10.0,757.0,2255.0,45.1,"(8.0, 10.0]","(260.0, 390.0]","(10.0, 11.0]","(9.0, 10.0]","(756, 758]",3.0,"(0.0, 3.0]","(45.0, 60.0]",0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,13.0,10.0,1.0,5.0
all_other,14.000000000000002,144.0,11.0,17.0,667.0,5804.0,50.9,"(14.0, 16.0]","(130.0, 260.0]","(10.0, 11.0]","(16.0, 17.0]","(666, 668]",4.0,"(3.0, 6.0]","(45.0, 60.0]",0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,17.0,19.0,1.0,2.0
debt_consolidation,16.0,566.0,11.0,15.0,667.0,3745.0,89.2,"(14.0, 16.0]","(520.0, 650.0]","(10.0, 11.0]","(14.0, 15.0]","(666, 668]",4.0,"(3.0, 6.0]","(75.0, 90.0]",0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,20.0,0.0,1.0,2.0
debt_consolidation,11.0,456.0,11.0,22.0,722.0,17256.0,76.0,"(10.0, 12.0]","(390.0, 520.0]","(10.0, 11.0]","(21.0, 22.0]","(720, 722]",4.0,"(3.0, 6.0]","(75.0, 90.0]",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,19.0,0.0,1.0
debt_consolidation,15.0,483.0,11.0,12.0,697.0,5879.0,70.8,"(14.0, 16.0]","(390.0, 520.0]","(10.0, 11.0]","(11.0, 12.0]","(696, 698]",4.0,"(3.0, 6.0]","(60.0, 75.0]",0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,1.0,1.0,4.0
debt_consolidation,10.0,243.0,11.0,15.0,717.0,7396.0,37.9,"(8.0, 10.0]","(130.0, 260.0]","(10.0, 11.0]","(14.0, 15.0]","(716, 718]",4.0,"(3.0, 6.0]","(30.0, 45.0]",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,10.0,1.0,2.0
debt_consolidation,11.0,658.0,11.0,19.0,722.0,58930.0,63.4,"(10.0, 12.0]","(650.0, 780.0]","(10.0, 11.0]","(18.0, 19.0]","(720, 722]",5.0,"(3.0, 6.0]","(60.0, 75.0]",0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,21.0,8.0,1.0,5.0
educational,15.0,177.0,10.0,23.0,682.0,5327.0,95.1,"(14.0, 16.0]","(130.0, 260.0]","(9.0, 10.0]","(22.0, 23.0]","(680, 682]",4.0,"(3.0, 6.0]","(90.0, 105.0]",0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,19.0,0.0,1.0,5.0
all_other,11.0,164.0,11.0,7.0,692.0,958.0,12.1,"(10.0, 12.0]","(130.0, 260.0]","(10.0, 11.0]","(6.0, 7.0]","(690, 692]",3.0,"(0.0, 3.0]","(0.0, 15.0]",0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,6.0,4.0,0.0,3.0
all_other,8.0,188.0,11.0,13.0,802.0,10685.0,89.8,"(6.0, 8.0]","(130.0, 260.0]","(10.0, 11.0]","(12.0, 13.0]","(800, 802]",4.0,"(3.0, 6.0]","(75.0, 90.0]",0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,11.0,19.0,1.0,4.0
educational,11.0,73.0,11.0,14.0,722.0,3860.0,91.9,"(10.0, 12.0]","(0.0, 130.0]","(10.0, 11.0]","(13.0, 14.0]","(720, 722]",4.0,"(3.0, 6.0]","(90.0, 105.0]",0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,11.0,19.0,1.0,3.0
all_other,11.0,41.0,10.0,1.0,742.0,426.0,8.9,"(10.0, 12.0]","(0.0, 130.0]","(9.0, 10.0]","(0.0, 1.0]","(740, 742]",3.0,"(0.0, 3.0]","(0.0, 15.0]",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,19.0,0.0,2.0
all_other,13.0,506.0,12.0,17.0,692.0,26519.0,61.4,"(12.0, 14.0]","(390.0, 520.0]","(11.0, 12.0]","(16.0, 17.0]","(690, 692]",4.0,"(3.0, 6.0]","(60.0, 75.0]",0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,20.0,19.0,0.0,1.0
all_other,13.0,506.0,11.0,12.0,697.0,14383.0,44.9,"(12.0, 14.0]","(390.0, 520.0]","(10.0, 11.0]","(11.0, 12.0]","(696, 698]",4.0,"(3.0, 6.0]","(30.0, 45.0]",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,2.0,18.0,6.0,1.0,3.0
all_other,8.0,124.0,10.0,16.0,802.0,3053.0,13.5,"(6.0, 8.0]","(0.0, 130.0]","(9.0, 10.0]","(15.0, 16.0]","(800, 802]",3.0,"(0.0, 3.0]","(0.0, 15.0]",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,7.0,0.0,1.0,6.0
debt_consolidation,8.0,101.0,10.0,21.0,772.0,3071.0,16.5,"(6.0, 8.0]","(0.0, 130.0]","(9.0, 10.0]","(20.0, 21.0]","(770, 772]",3.0,"(0.0, 3.0]","(15.0, 30.0]",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,21.0,0.0,0.0,5.0
small_business,8.0,334.0,11.0,13.0,757.0,6486.0,8.7,"(6.0, 8.0]","(260.0, 390.0]","(10.0, 11.0]","(12.0, 13.0]","(756, 758]",4.0,"(3.0, 6.0]","(0.0, 15.0]",0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,17.0,0.0,1.0,4.0
credit_card,16.0,528.0,11.0,9.0,672.0,16375.0,66.0,"(14.0, 16.0]","(520.0, 650.0]","(10.0, 11.0]","(8.0, 9.0]","(670, 672]",4.0,"(3.0, 6.0]","(60.0, 75.0]",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,8.0,19.0,1.0,4.0
debt_consolidation,11.0,393.0,11.0,23.0,707.0,22083.0,75.9,"(10.0, 12.0]","(390.0, 520.0]","(10.0, 11.0]","(22.0, 23.0]","(706, 708]",4.0,"(3.0, 6.0]","(75.0, 90.0]",0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,11.0,0.0,1.0,6.0
debt_consolidation,11.0,329.0,11.0,10.0,727.0,3010.0,73.4,"(10.0, 12.0]","(260.0, 390.0]","(10.0, 11.0]","(9.0, 10.0]","(726, 728]",3.0,"(0.0, 3.0]","(60.0, 75.0]",0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,6.0
all_other,13.0,337.0,11.0,23.0,692.0,3140.0,35.7,"(12.0, 14.0]","(260.0, 390.0]","(10.0, 11.0]","(22.0, 23.0]","(690, 692]",3.0,"(0.0, 3.0]","(30.0, 45.0]",0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,17.0,2.0,1.0,3.0
